,id,tipo,status
725,745-90-5004,viaje,No Dsiponible
726,735-60-6892,viaje,aceptado
727,415-66-4782,encomienda,en curso
728,947-78-7606,encomienda,cancelado
729,617-26-3244,viaje,No Dsiponible
730,679-44-9100,viaje,en curso
731,252-29-8588,puerta a puerta,aceptado
732,217-76-4086,viaje,Disponible
733,618-53-8660,puerta a puerta,en curso
734,583-62-3051,comida,en curso
735,020-64-1100,comida,en curso
736,882-21-8590,puerta a puerta,cancelado
737,865-10-8875,puerta a puerta,en curso
738,490-26-8658,paquetes,cancelado
739,315-95-2959,viaje,No Dsiponible
740,933-15-7648,viaje,Disponible
741,453-56-3030,puerta a puerta,No Dsiponible
742,388-60-3078,paquetes,No Dsiponible
743,276-95-4295,paquetes,Disponible
744,944-34-3804,viaje,cancelado
745,681-50-5716,comida,No Dsiponible
746,879-70-1477,paquetes,aceptado
747,461-81-4124,paquetes,aceptado
748,879-75-4769,encomienda,aceptado
749,754-66-4679,puerta a puerta,aceptado
750,461-90-0519,viaje,Disponible
751,740-50-6522,encomienda,No Dsiponible
752,213-32-4906,viaje,aceptado
753,328-32-9712,puerta a puerta,Disponible
754,681-97-8381,viaje,en curso
755,866-73-5257,viaje,finalizado
756,152-55-2127,encomienda,cancelado
757,569-30-3235,paquetes,Disponible
758,730-08-5621,comida,No Dsiponible
759,499-17-9680,puerta a puerta,No Dsiponible
760,201-03-3140,puerta a puerta,finalizado
761,738-27-4474,comida,cancelado
762,501-00-4075,comida,cancelado
763,673-11-4706,encomienda,finalizado
764,363-03-7537,viaje,No Dsiponible
765,301-66-0901,puerta a puerta,finalizado
766,767-19-6908,paquetes,finalizado
767,124-51-3228,comida,aceptado
768,091-62-7930,comida,en curso
769,477-89-6792,puerta a puerta,cancelado
770,103-26-5248,puerta a puerta,cancelado
771,166-41-6775,encomienda,finalizado
772,120-79-1879,comida,en curso
773,224-02-6643,comida,Disponible
774,148-78-9364,puerta a puerta,en curso
775,814-11-3536,comida,en curso
776,561-79-7687,puerta a puerta,aceptado
777,570-30-0348,viaje,aceptado
778,824-43-2153,puerta a puerta,aceptado
779,379-27-3716,comida,Disponible
780,443-85-5103,viaje,en curso
781,910-81-8157,comida,Disponible
782,622-85-3764,paquetes,cancelado
783,765-30-2001,paquetes,No Dsiponible
784,745-72-2584,comida,en curso
785,269-15-1186,paquetes,aceptado
786,786-86-6278,puerta a puerta,Disponible
787,443-11-5655,paquetes,Disponible
788,077-02-5323,puerta a puerta,No Dsiponible
789,140-36-2145,puerta a puerta,No Dsiponible
790,031-07-3005,paquetes,No Dsiponible
791,798-01-4188,paquetes,en curso
792,986-19-1977,puerta a puerta,Disponible
793,247-47-9021,viaje,No Dsiponible
794,331-41-3022,viaje,aceptado
795,802-13-4206,puerta a puerta,aceptado
796,782-01-4763,puerta a puerta,Disponible
797,246-70-6125,comida,No Dsiponible
798,136-00-8277,viaje,aceptado
799,936-86-1216,puerta a puerta,en curso
800,900-01-8749,encomienda,finalizado
801,546-80-7552,puerta a puerta,cancelado
802,418-22-1083,comida,No Dsiponible
803,181-70-7784,encomienda,No Dsiponible
804,042-08-7693,comida,Disponible
805,381-91-1304,encomienda,en curso
806,882-65-0021,comida,No Dsiponible
807,589-30-4335,viaje,finalizado
808,526-75-1203,paquetes,Disponible
809,573-15-4902,encomienda,Disponible
810,246-09-1022,viaje,Disponible
811,608-90-1839,encomienda,Disponible
812,871-27-6223,paquetes,No Dsiponible
813,133-27-0640,paquetes,en curso
814,741-92-1602,viaje,en curso
815,882-12-8839,comida,Disponible
816,094-98-4502,puerta a puerta,finalizado
817,110-71-6104,puerta a puerta,No Dsiponible
818,351-53-0883,puerta a puerta,finalizado
819,914-89-6052,paquetes,aceptado
820,200-51-5715,viaje,finalizado
821,138-21-9500,puerta a puerta,cancelado
822,980-79-6594,paquetes,finalizado
823,523-85-6623,encomienda,aceptado
824,963-61-0415,viaje,finalizado
825,284-48-4599,viaje,Disponible
826,239-43-9980,viaje,cancelado
827,753-96-7115,encomienda,No Dsiponible
828,813-48-1617,paquetes,cancelado
829,631-03-6852,encomienda,cancelado
830,728-12-7775,paquetes,finalizado
831,602-54-8462,puerta a puerta,Disponible
832,712-48-6116,encomienda,aceptado
833,063-68-8521,viaje,cancelado
834,422-15-4611,paquetes,finalizado
835,294-41-4044,encomienda,Disponible
836,629-67-7298,comida,finalizado
837,722-57-9376,paquetes,No Dsiponible
838,979-52-0993,encomienda,en curso
839,587-03-1056,puerta a puerta,cancelado
840,216-73-6578,encomienda,cancelado
841,554-82-7232,encomienda,finalizado
842,072-33-7001,encomienda,No Dsiponible
843,992-50-2315,comida,finalizado
844,134-38-3084,encomienda,cancelado
845,194-93-1515,comida,cancelado
846,602-73-1765,puerta a puerta,cancelado
847,723-40-0023,comida,cancelado
848,204-31-0941,comida,en curso
849,077-47-4351,encomienda,No Dsiponible
850,377-03-6329,comida,en curso
851,360-76-9994,paquetes,No Dsiponible
852,119-52-4015,viaje,No Dsiponible
853,799-10-6176,encomienda,Disponible
854,418-87-5509,paquetes,cancelado
855,056-30-4166,encomienda,No Dsiponible
856,099-43-2727,viaje,aceptado
857,707-71-0551,paquetes,en curso
858,001-02-9544,encomienda,en curso
859,105-49-0354,comida,No Dsiponible
860,716-39-9637,comida,cancelado
861,959-16-6308,puerta a puerta,finalizado
862,175-08-2569,puerta a puerta,aceptado
863,621-42-7525,viaje,en curso
864,617-38-8591,paquetes,aceptado
865,474-67-0979,paquetes,cancelado
866,329-82-5205,paquetes,Disponible
867,080-59-8510,viaje,cancelado
868,817-27-2009,paquetes,finalizado
869,435-45-7849,encomienda,aceptado
870,960-23-8245,puerta a puerta,en curso
871,067-14-9324,encomienda,en curso
872,427-12-0418,paquetes,en curso
873,614-41-0338,puerta a puerta,No Dsiponible
874,474-92-6516,encomienda,No Dsiponible
875,628-13-8567,puerta a puerta,Disponible
876,120-83-7174,paquetes,cancelado
877,978-24-3006,comida,en curso
878,119-31-4400,encomienda,finalizado
879,181-13-3871,paquetes,Disponible
880,473-40-5002,comida,finalizado
881,129-89-5910,comida,finalizado
882,501-79-7200,comida,aceptado
883,400-00-1044,comida,finalizado
884,911-21-3674,encomienda,finalizado
885,639-29-8828,viaje,cancelado
886,951-15-4361,viaje,en curso
887,240-97-4687,viaje,en curso
888,748-20-4149,paquetes,finalizado
889,238-05-0831,viaje,finalizado
890,565-00-3377,viaje,cancelado
891,080-38-6630,comida,aceptado
892,246-03-8425,viaje,No Dsiponible
893,886-45-8045,paquetes,finalizado
894,197-36-3334,paquetes,Disponible
895,684-81-2971,paquetes,cancelado
896,012-54-6074,paquetes,No Dsiponible
897,068-81-4685,comida,cancelado
898,755-60-4920,paquetes,finalizado
899,843-49-3341,puerta a puerta,No Dsiponible
900,799-88-5641,comida,No Dsiponible
901,758-96-7221,comida,en curso
902,391-10-5932,paquetes,aceptado
903,900-04-0825,encomienda,finalizado
904,336-83-1758,puerta a puerta,No Dsiponible
905,321-05-5210,comida,finalizado
906,006-31-3445,comida,Disponible
907,133-41-3817,puerta a puerta,No Dsiponible
908,075-76-9008,puerta a puerta,finalizado
909,858-55-1209,viaje,finalizado
910,427-96-0523,viaje,finalizado
911,068-39-4218,encomienda,cancelado
912,353-43-4661,comida,Disponible
913,901-61-9896,puerta a puerta,aceptado
914,193-76-9289,comida,finalizado
915,667-92-9547,comida,finalizado
916,108-47-5903,puerta a puerta,en curso
917,412-02-3386,viaje,Disponible
918,396-75-5393,viaje,aceptado
919,092-62-6272,puerta a puerta,en curso
920,341-59-1531,puerta a puerta,Disponible
921,400-06-3665,comida,en curso
922,938-04-8411,paquetes,finalizado
923,879-22-0386,encomienda,No Dsiponible
924,045-46-5860,encomienda,cancelado
925,174-10-5766,comida,finalizado
926,528-21-2792,puerta a puerta,cancelado
927,327-57-0514,paquetes,aceptado
928,002-12-0419,puerta a puerta,No Dsiponible
929,097-68-0390,paquetes,No Dsiponible
930,641-37-0295,encomienda,en curso
931,188-46-6975,paquetes,finalizado
932,570-16-8650,comida,en curso
933,693-39-7071,paquetes,No Dsiponible
934,970-78-0584,encomienda,No Dsiponible
935,910-63-8548,viaje,aceptado
936,781-04-8975,comida,No Dsiponible
937,767-03-8135,encomienda,Disponible
938,569-27-1307,puerta a puerta,Disponible
939,045-54-6662,viaje,finalizado
940,418-53-5948,paquetes,No Dsiponible
941,154-67-4719,puerta a puerta,aceptado
942,682-42-3060,paquetes,No Dsiponible
943,395-88-5403,viaje,finalizado
944,612-76-4902,viaje,en curso
945,343-47-8687,viaje,finalizado
946,078-66-6870,comida,aceptado
947,296-44-0823,encomienda,aceptado
948,689-00-2702,encomienda,en curso
949,618-90-2407,encomienda,en curso
950,990-92-9967,viaje,aceptado
951,251-47-5543,puerta a puerta,aceptado
952,590-07-5164,viaje,No Dsiponible
953,666-91-6130,viaje,aceptado
954,511-86-4918,viaje,en curso
955,725-75-9999,paquetes,No Dsiponible
956,925-43-2970,viaje,No Dsiponible
957,066-95-6844,encomienda,finalizado
958,425-20-2773,comida,Disponible
959,086-78-5637,viaje,finalizado
960,615-86-2264,paquetes,cancelado
961,325-26-2818,viaje,cancelado
962,774-78-1480,encomienda,en curso
963,344-77-3195,paquetes,No Dsiponible
964,655-96-0871,paquetes,finalizado
965,924-69-3302,puerta a puerta,en curso
966,662-28-3068,comida,aceptado
967,783-48-3610,puerta a puerta,finalizado
968,123-75-9409,encomienda,No Dsiponible
969,326-73-1866,paquetes,aceptado
970,762-41-0236,encomienda,cancelado
971,909-81-8181,puerta a puerta,finalizado
972,345-17-4884,paquetes,Disponible
973,455-82-8980,viaje,en curso
974,005-61-8687,encomienda,cancelado
975,195-53-0119,viaje,Disponible
976,124-66-5123,viaje,en curso
977,467-79-7152,comida,aceptado
978,383-46-0697,viaje,cancelado
979,501-59-4605,paquetes,Disponible
980,444-85-8241,encomienda,aceptado
981,932-57-7022,viaje,finalizado
982,644-00-2815,viaje,en curso
983,945-09-1193,puerta a puerta,Disponible
984,919-22-4699,viaje,cancelado
985,434-25-0267,encomienda,en curso
986,216-84-9888,viaje,No Dsiponible
987,568-09-8356,puerta a puerta,No Dsiponible
988,024-96-7447,comida,en curso
989,320-67-0973,viaje,aceptado
990,992-41-6259,paquetes,cancelado
991,212-65-3753,paquetes,aceptado
992,092-82-5974,comida,en curso
993,602-81-5814,viaje,en curso
994,663-55-9376,viaje,No Dsiponible
995,471-11-1664,comida,Disponible
996,015-58-9458,comida,finalizado
997,133-48-0764,puerta a puerta,aceptado
998,605-83-6728,comida,en curso
999,334-16-1802,comida,aceptado
1000,516-12-1145,paquetes,aceptado
1001,535-24-6155,viaje,No Dsiponible
1002,338-24-3428,paquetes,cancelado
1003,711-06-5182,paquetes,No Dsiponible
1004,898-18-4580,comida,cancelado
1005,281-57-6668,encomienda,Disponible
1006,357-21-2566,viaje,cancelado
1007,343-12-7571,paquetes,Disponible
1008,781-91-8117,puerta a puerta,en curso
1009,220-67-7396,comida,Disponible
1010,408-38-1258,viaje,No Dsiponible
1011,755-25-4891,comida,finalizado
1012,600-89-6170,viaje,finalizado
1013,114-27-3984,comida,Disponible
1014,327-37-1271,puerta a puerta,finalizado
1015,589-66-9347,puerta a puerta,en curso
1016,348-11-0359,viaje,en curso
1017,774-63-4226,comida,finalizado
1018,835-10-3051,encomienda,cancelado
1019,201-06-6051,encomienda,en curso
1020,330-26-5489,comida,aceptado
1021,536-95-9261,puerta a puerta,aceptado
1022,689-32-2393,puerta a puerta,finalizado
1023,314-89-3112,encomienda,cancelado
1024,826-96-8619,puerta a puerta,Disponible
1025,446-51-1456,comida,en curso
1026,458-43-8939,puerta a puerta,finalizado
1027,754-59-4484,puerta a puerta,en curso
1028,155-21-5566,viaje,No Dsiponible
1029,647-74-2738,paquetes,Disponible
1030,309-70-0828,paquetes,aceptado
1031,841-90-9788,puerta a puerta,en curso
1032,062-14-5028,paquetes,finalizado
1033,680-23-8937,paquetes,cancelado
1034,418-32-3150,encomienda,aceptado
1035,529-03-0599,encomienda,finalizado
1036,734-95-8583,encomienda,aceptado
1037,514-43-0285,paquetes,No Dsiponible
1038,754-30-8654,puerta a puerta,No Dsiponible
1039,353-27-4511,puerta a puerta,No Dsiponible
1040,801-39-1520,comida,Disponible
1041,243-84-3353,paquetes,Disponible
1042,451-61-7421,viaje,aceptado
1043,016-46-4395,comida,aceptado
1044,738-83-1891,puerta a puerta,finalizado
1045,070-81-1336,puerta a puerta,en curso
1046,546-96-9202,encomienda,cancelado
1047,956-72-3330,viaje,No Dsiponible
1048,087-22-7500,puerta a puerta,finalizado
1049,613-85-5278,viaje,aceptado
1050,060-11-0031,encomienda,cancelado
1051,195-57-5170,puerta a puerta,cancelado
1052,229-18-2112,encomienda,finalizado
1053,497-65-8536,comida,No Dsiponible
1054,600-30-2990,viaje,Disponible
1055,188-35-8213,puerta a puerta,No Dsiponible
1056,373-73-9345,paquetes,No Dsiponible
1057,394-03-2011,viaje,No Dsiponible
1058,147-18-3762,puerta a puerta,aceptado
1059,364-46-4087,puerta a puerta,aceptado
1060,542-31-0413,comida,finalizado
1061,580-59-2354,viaje,finalizado
1062,059-40-9636,viaje,aceptado
1063,869-06-6985,comida,en curso
1064,202-17-5057,encomienda,finalizado
1065,222-71-8322,paquetes,cancelado
1066,990-59-2277,encomienda,cancelado
1067,083-48-4925,viaje,Disponible
1068,988-19-0582,comida,en curso
1069,738-65-2910,paquetes,No Dsiponible
1070,000-61-3969,encomienda,cancelado
1071,645-15-1805,puerta a puerta,Disponible
1072,155-20-5217,encomienda,Disponible
1073,420-55-2096,viaje,cancelado
1074,260-63-4398,comida,aceptado
1075,814-51-5544,comida,No Dsiponible
1076,262-58-1313,encomienda,aceptado
1077,093-85-3564,paquetes,aceptado
1078,000-65-1247,viaje,cancelado
1079,721-12-1049,puerta a puerta,aceptado
1080,113-73-5857,viaje,cancelado
1081,130-34-0685,paquetes,cancelado
1082,340-41-0867,paquetes,aceptado
1083,460-97-2547,puerta a puerta,aceptado
1084,093-84-1816,paquetes,Disponible
1085,041-48-4056,comida,Disponible
1086,651-56-5280,puerta a puerta,finalizado
1087,817-29-6209,puerta a puerta,aceptado
1088,913-16-1692,paquetes,No Dsiponible
1089,493-13-7631,viaje,cancelado
1090,007-90-1417,viaje,No Dsiponible
1091,918-86-8941,puerta a puerta,Disponible
1092,009-06-2681,puerta a puerta,en curso
1093,569-53-7377,paquetes,Disponible
1094,343-16-9385,encomienda,cancelado
1095,247-17-1258,encomienda,cancelado
1096,875-57-4441,paquetes,en curso
1097,335-14-7423,encomienda,Disponible
1098,833-41-1860,puerta a puerta,Disponible
1099,249-40-6945,encomienda,aceptado
1100,163-90-0206,viaje,Disponible
1101,590-30-2162,puerta a puerta,cancelado
1102,202-36-3162,viaje,No Dsiponible
1103,798-98-8790,encomienda,Disponible
1104,451-35-1279,viaje,en curso
1105,882-92-0803,paquetes,No Dsiponible
1106,556-39-0962,encomienda,cancelado
1107,827-92-8096,paquetes,finalizado
1108,685-29-5882,viaje,en curso
1109,840-94-9040,viaje,Disponible
1110,834-69-7962,puerta a puerta,aceptado
1111,846-17-5832,viaje,aceptado
1112,157-02-2092,puerta a puerta,cancelado
1113,480-69-3696,viaje,aceptado
1114,639-27-9141,comida,en curso
1115,132-09-8411,encomienda,en curso
1116,825-55-1351,paquetes,cancelado
1117,076-48-1652,encomienda,aceptado
1118,723-51-6475,comida,Disponible
1119,120-87-3886,puerta a puerta,aceptado
1120,989-72-4835,paquetes,No Dsiponible
1121,910-06-3365,paquetes,Disponible
1122,453-00-2551,encomienda,aceptado
1123,143-80-4912,paquetes,aceptado
1124,727-42-6122,comida,finalizado
1125,983-27-2880,puerta a puerta,finalizado
1126,763-71-4934,encomienda,finalizado
1127,881-46-1965,paquetes,aceptado
1128,120-64-2151,puerta a puerta,Disponible
1129,936-84-5823,encomienda,finalizado
1130,295-62-7263,encomienda,Disponible
1131,030-22-8718,encomienda,cancelado
1132,237-46-3009,puerta a puerta,cancelado
1133,788-13-7316,paquetes,Disponible
1134,145-98-5664,paquetes,finalizado
1135,630-33-7072,comida,en curso
1136,446-69-6177,puerta a puerta,Disponible
1137,499-22-0223,comida,en curso
1138,087-93-3834,paquetes,Disponible
1139,867-30-1498,paquetes,finalizado
1140,650-37-0046,encomienda,Disponible
1141,435-45-2431,encomienda,en curso
1142,070-54-5579,paquetes,cancelado
1143,489-66-0453,comida,cancelado
1144,355-01-9722,comida,aceptado
1145,802-90-2136,comida,finalizado
1146,452-39-9709,comida,aceptado
1147,222-41-4091,comida,No Dsiponible
1148,267-73-1558,comida,finalizado
1149,288-33-5553,encomienda,Disponible
1150,997-85-3437,viaje,en curso
1151,228-87-5138,puerta a puerta,No Dsiponible
1152,125-29-8634,viaje,en curso
1153,096-57-0757,viaje,en curso
1154,708-43-4280,comida,aceptado
1155,517-15-4790,viaje,cancelado
1156,331-47-2843,puerta a puerta,cancelado
1157,319-73-1425,comida,en curso
1158,734-97-7101,paquetes,cancelado
1159,754-42-0980,viaje,aceptado
1160,561-13-9024,comida,cancelado
1161,142-63-4007,viaje,en curso
1162,464-33-9222,comida,aceptado
1163,681-87-2132,puerta a puerta,cancelado
1164,911-97-5732,comida,en curso
1165,305-93-1189,puerta a puerta,Disponible
1166,370-20-4206,encomienda,Disponible
1167,337-88-4505,puerta a puerta,Disponible
1168,984-14-8204,paquetes,finalizado
1169,371-40-5472,viaje,cancelado
1170,678-49-2067,paquetes,en curso
1171,246-01-0454,paquetes,No Dsiponible
1172,177-76-2411,viaje,Disponible
1173,107-02-7335,comida,Disponible
1174,075-03-1780,viaje,Disponible
1175,397-15-9734,puerta a puerta,finalizado
1176,727-86-6414,paquetes,No Dsiponible
1177,362-99-9191,comida,en curso
1178,469-75-8408,paquetes,aceptado
1179,346-68-4515,paquetes,Disponible
1180,203-09-6073,paquetes,Disponible
1181,323-71-3262,puerta a puerta,Disponible
1182,106-71-3714,viaje,en curso
1183,031-96-9530,puerta a puerta,finalizado
1184,901-57-0338,viaje,No Dsiponible
1185,020-84-5895,encomienda,aceptado
1186,112-92-6849,comida,finalizado
1187,787-11-7562,comida,en curso
1188,541-38-6770,encomienda,en curso
1189,586-45-9426,encomienda,en curso
1190,275-31-1167,comida,Disponible
1191,497-39-5881,comida,finalizado
1192,519-96-9307,viaje,en curso
1193,098-33-4386,paquetes,finalizado
1194,507-69-0131,viaje,Disponible
1195,459-88-7628,encomienda,cancelado
1196,882-69-7882,encomienda,finalizado
1197,554-70-4494,comida,aceptado
1198,025-00-9446,encomienda,No Dsiponible
1199,743-44-3289,paquetes,cancelado
1200,689-41-6101,viaje,No Dsiponible
1201,247-92-4497,puerta a puerta,No Dsiponible
1202,508-62-2966,viaje,No Dsiponible
1203,247-48-5535,puerta a puerta,Disponible
1204,972-82-5598,viaje,cancelado
1205,377-12-1626,encomienda,finalizado
1206,791-92-9886,encomienda,cancelado
1207,586-37-1240,paquetes,Disponible
1208,178-00-2273,viaje,en curso
1209,255-98-6981,paquetes,finalizado
1210,867-91-8333,viaje,cancelado
1211,201-03-0009,encomienda,finalizado
1212,308-48-0041,paquetes,cancelado
1213,417-25-4619,encomienda,en curso
1214,275-15-6460,puerta a puerta,Disponible
1215,266-62-3423,comida,Disponible
1216,345-26-8149,comida,en curso
1217,565-51-4737,paquetes,finalizado
1218,754-61-4742,viaje,Disponible
1219,536-79-2560,encomienda,en curso
1220,285-52-0302,comida,No Dsiponible
1221,263-84-9538,paquetes,No Dsiponible
1222,455-18-7864,viaje,No Dsiponible
1223,946-03-9656,puerta a puerta,No Dsiponible
1224,605-09-4398,encomienda,aceptado
1225,700-04-7737,viaje,No Dsiponible
1226,308-75-5700,viaje,aceptado
1227,917-20-0597,comida,aceptado
1228,053-08-8261,paquetes,cancelado
1229,021-52-7009,puerta a puerta,aceptado
1230,776-91-4591,comida,No Dsiponible
1231,089-67-5298,encomienda,en curso
1232,680-92-8199,puerta a puerta,finalizado
1233,979-53-1453,viaje,Disponible
1234,605-51-0586,encomienda,No Dsiponible
